"","flickr_order","ensemble","project_sample_id","image_id","habitat","plot_id","locality","longitude","latitude","elevation","date","month","plot_id_2","unique_plot_month","plot_x_month_id","x","x_1","x_2","x_3","x_4","image_id_1","habitat_2","plotid","locality_2","longitude_2","latitude_2","elevation_2","collection_date","x_5","x_6","x_7","count_type","count"
"1945",533,3,"Huat_NHMUK015580218-26","huat_nhmuk015580218-26_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK01580256-08_thumbnail","Preserved tropical dry forest","Huat12","HNP 3",-96.191631,15.766819,"N/A","2022-06-04",NA,NA,NA,"G1.Elateridae",10
"1946",533,3,"Huat_NHMUK015580218-26","huat_nhmuk015580218-26_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK01580256-08_thumbnail","Preserved tropical dry forest","Huat12","HNP 3",-96.191631,15.766819,"N/A","2022-06-04",NA,NA,NA,"G2.Cerambycidae",0
"1947",533,3,"Huat_NHMUK015580218-26","huat_nhmuk015580218-26_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK01580256-08_thumbnail","Preserved tropical dry forest","Huat12","HNP 3",-96.191631,15.766819,"N/A","2022-06-04",NA,NA,NA,"G3.Curculionidae",0
"1948",533,3,"Huat_NHMUK015580218-26","huat_nhmuk015580218-26_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK01580256-08_thumbnail","Preserved tropical dry forest","Huat12","HNP 3",-96.191631,15.766819,"N/A","2022-06-04",NA,NA,NA,"G4.Scarabaeidae",0
"1949",533,3,"Huat_NHMUK015580218-26","huat_nhmuk015580218-26_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK01580256-08_thumbnail","Preserved tropical dry forest","Huat12","HNP 3",-96.191631,15.766819,"N/A","2022-06-04",NA,NA,NA,"G5.Lampyridae",0
"1950",533,3,"Huat_NHMUK015580218-26","huat_nhmuk015580218-26_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK01580256-08_thumbnail","Preserved tropical dry forest","Huat12","HNP 3",-96.191631,15.766819,"N/A","2022-06-04",NA,NA,NA,"Total.Individuals",10
"1951",534,3,"Huat_NHMUK015580218-27","huat_nhmuk015580218-27_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK01580256-07_thumbnail","Preserved tropical dry forest","Huat12","HNP 3",-96.191631,15.766819,"N/A","2022-06-04",NA,NA,NA,"G1.Elateridae",8
"1952",534,3,"Huat_NHMUK015580218-27","huat_nhmuk015580218-27_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK01580256-07_thumbnail","Preserved tropical dry forest","Huat12","HNP 3",-96.191631,15.766819,"N/A","2022-06-04",NA,NA,NA,"G2.Cerambycidae",0
"1953",534,3,"Huat_NHMUK015580218-27","huat_nhmuk015580218-27_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK01580256-07_thumbnail","Preserved tropical dry forest","Huat12","HNP 3",-96.191631,15.766819,"N/A","2022-06-04",NA,NA,NA,"G3.Curculionidae",2
"1954",534,3,"Huat_NHMUK015580218-27","huat_nhmuk015580218-27_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK01580256-07_thumbnail","Preserved tropical dry forest","Huat12","HNP 3",-96.191631,15.766819,"N/A","2022-06-04",NA,NA,NA,"G4.Scarabaeidae",0
"1955",534,3,"Huat_NHMUK015580218-27","huat_nhmuk015580218-27_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK01580256-07_thumbnail","Preserved tropical dry forest","Huat12","HNP 3",-96.191631,15.766819,"N/A","2022-06-04",NA,NA,NA,"G5.Lampyridae",0
"1956",534,3,"Huat_NHMUK015580218-27","huat_nhmuk015580218-27_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK01580256-07_thumbnail","Preserved tropical dry forest","Huat12","HNP 3",-96.191631,15.766819,"N/A","2022-06-04",NA,NA,NA,"Total.Individuals",10
"1957",535,3,"Huat_NHMUK015580218-28","huat_nhmuk015580218-28_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-08_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G1.Elateridae",1
"1958",535,3,"Huat_NHMUK015580218-28","huat_nhmuk015580218-28_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-08_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G2.Cerambycidae",0
"1959",535,3,"Huat_NHMUK015580218-28","huat_nhmuk015580218-28_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-08_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G3.Curculionidae",1
"1960",535,3,"Huat_NHMUK015580218-28","huat_nhmuk015580218-28_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-08_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G4.Scarabaeidae",0
"1961",535,3,"Huat_NHMUK015580218-28","huat_nhmuk015580218-28_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-08_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G5.Lampyridae",0
"1962",535,3,"Huat_NHMUK015580218-28","huat_nhmuk015580218-28_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-08_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"Total.Individuals",2
"1963",536,3,"Huat_NHMUK015580218-29","huat_nhmuk015580218-29_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-07_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G1.Elateridae",3
"1964",536,3,"Huat_NHMUK015580218-29","huat_nhmuk015580218-29_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-07_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G2.Cerambycidae",0
"1965",536,3,"Huat_NHMUK015580218-29","huat_nhmuk015580218-29_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-07_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G3.Curculionidae",6
"1966",536,3,"Huat_NHMUK015580218-29","huat_nhmuk015580218-29_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-07_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G4.Scarabaeidae",0
"1967",536,3,"Huat_NHMUK015580218-29","huat_nhmuk015580218-29_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-07_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G5.Lampyridae",1
"1968",536,3,"Huat_NHMUK015580218-29","huat_nhmuk015580218-29_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-07_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"Total.Individuals",10
"1969",652,3,"Huat_NHMUK015580218-02","huax02 20-06-22-02_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-06_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G1.Elateridae",4
"1970",652,3,"Huat_NHMUK015580218-02","huax02 20-06-22-02_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-06_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G2.Cerambycidae",2
"1971",652,3,"Huat_NHMUK015580218-02","huax02 20-06-22-02_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-06_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G3.Curculionidae",1
"1972",652,3,"Huat_NHMUK015580218-02","huax02 20-06-22-02_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-06_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G4.Scarabaeidae",1
"1973",652,3,"Huat_NHMUK015580218-02","huax02 20-06-22-02_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-06_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G5.Lampyridae",0
"1974",652,3,"Huat_NHMUK015580218-02","huax02 20-06-22-02_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-06_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"Total.Individuals",11
"1975",653,3,"Huat_NHMUK015580218-03","huax02 20-06-22-03_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-05_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G1.Elateridae",10
"1976",653,3,"Huat_NHMUK015580218-03","huax02 20-06-22-03_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-05_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G2.Cerambycidae",0
"1977",653,3,"Huat_NHMUK015580218-03","huax02 20-06-22-03_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-05_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G3.Curculionidae",1
"1978",653,3,"Huat_NHMUK015580218-03","huax02 20-06-22-03_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-05_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G4.Scarabaeidae",1
"1979",653,3,"Huat_NHMUK015580218-03","huax02 20-06-22-03_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-05_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G5.Lampyridae",2
"1980",653,3,"Huat_NHMUK015580218-03","huax02 20-06-22-03_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-05_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"Total.Individuals",22
"1981",654,3,"Huat_NHMUK015580218-04","huax02 20-06-22-04_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-04_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G1.Elateridae",6
"1982",654,3,"Huat_NHMUK015580218-04","huax02 20-06-22-04_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-04_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G2.Cerambycidae",0
"1983",654,3,"Huat_NHMUK015580218-04","huax02 20-06-22-04_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-04_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G3.Curculionidae",0
"1984",654,3,"Huat_NHMUK015580218-04","huax02 20-06-22-04_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-04_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G4.Scarabaeidae",0
"1985",654,3,"Huat_NHMUK015580218-04","huax02 20-06-22-04_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-04_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G5.Lampyridae",2
"1986",654,3,"Huat_NHMUK015580218-04","huax02 20-06-22-04_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-04_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"Total.Individuals",10
"1987",655,3,"Huat_NHMUK015580218-11","Huat_NHMUK015580218-11_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-03_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G1.Elateridae",5
"1988",655,3,"Huat_NHMUK015580218-11","Huat_NHMUK015580218-11_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-03_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G2.Cerambycidae",0
"1989",655,3,"Huat_NHMUK015580218-11","Huat_NHMUK015580218-11_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-03_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G3.Curculionidae",0
"1990",655,3,"Huat_NHMUK015580218-11","Huat_NHMUK015580218-11_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-03_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G4.Scarabaeidae",3
"1991",655,3,"Huat_NHMUK015580218-11","Huat_NHMUK015580218-11_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-03_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G5.Lampyridae",2
"1992",655,3,"Huat_NHMUK015580218-11","Huat_NHMUK015580218-11_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-03_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"Total.Individuals",12
"1993",773,3,"Huat_NHMUK015580218-35","Huat_NHMUK015580218-35_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-02_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G1.Elateridae",0
"1994",773,3,"Huat_NHMUK015580218-35","Huat_NHMUK015580218-35_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-02_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G2.Cerambycidae",1
"1995",773,3,"Huat_NHMUK015580218-35","Huat_NHMUK015580218-35_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-02_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G3.Curculionidae",0
"1996",773,3,"Huat_NHMUK015580218-35","Huat_NHMUK015580218-35_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-02_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G4.Scarabaeidae",0
"1997",773,3,"Huat_NHMUK015580218-35","Huat_NHMUK015580218-35_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-02_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G5.Lampyridae",0
"1998",773,3,"Huat_NHMUK015580218-35","Huat_NHMUK015580218-35_thumbnail","Highly disturbed tropical dry forest","Huat02","Cacaluta2","-96.162197","15.730189","11","2022-06-20",6,"2","72","22",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-02_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"Total.Individuals",1
"1999",316,3,"Huat_NHMUK015580217-21","Huat_NHMUK015580217-21_thumbnail","Highly disturbed tropical dry forest","Huat03","Cacaluta3","-96.162669","15.730978","10","2022-06-20",6,"3","73","23",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-01_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G1.Elateridae",1
"2000",316,3,"Huat_NHMUK015580217-21","Huat_NHMUK015580217-21_thumbnail","Highly disturbed tropical dry forest","Huat03","Cacaluta3","-96.162669","15.730978","10","2022-06-20",6,"3","73","23",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-01_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G2.Cerambycidae",0
"2001",316,3,"Huat_NHMUK015580217-21","Huat_NHMUK015580217-21_thumbnail","Highly disturbed tropical dry forest","Huat03","Cacaluta3","-96.162669","15.730978","10","2022-06-20",6,"3","73","23",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-01_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G3.Curculionidae",0
"2002",316,3,"Huat_NHMUK015580217-21","Huat_NHMUK015580217-21_thumbnail","Highly disturbed tropical dry forest","Huat03","Cacaluta3","-96.162669","15.730978","10","2022-06-20",6,"3","73","23",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-01_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G4.Scarabaeidae",0
"2003",316,3,"Huat_NHMUK015580217-21","Huat_NHMUK015580217-21_thumbnail","Highly disturbed tropical dry forest","Huat03","Cacaluta3","-96.162669","15.730978","10","2022-06-20",6,"3","73","23",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-01_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"G5.Lampyridae",0
"2004",316,3,"Huat_NHMUK015580217-21","Huat_NHMUK015580217-21_thumbnail","Highly disturbed tropical dry forest","Huat03","Cacaluta3","-96.162669","15.730978","10","2022-06-20",6,"3","73","23",NA,NA,NA,NA,NA,"Huat_NHMUK015580262-01_thumbnail","Moderately disturbed tropical dry forest","Huat07","Cacaluta7",-96.162364,15.72825,"8","2022-06-21",NA,NA,NA,"Total.Individuals",4
"2005",317,3,"Huat_NHMUK015580217-22","Huat_NHMUK015580217-22_thumbnail","Highly disturbed tropical dry forest","Huat03","Cacaluta3","-96.162669","15.730978","10","2022-06-20",6,"3","73","23",NA,NA,NA,NA,NA,"Huat_NHMUK015580261-22_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6",-96.163228,15.728964,"17","2022-06-03",NA,NA,NA,"G1.Elateridae",0
"2006",317,3,"Huat_NHMUK015580217-22","Huat_NHMUK015580217-22_thumbnail","Highly disturbed tropical dry forest","Huat03","Cacaluta3","-96.162669","15.730978","10","2022-06-20",6,"3","73","23",NA,NA,NA,NA,NA,"Huat_NHMUK015580261-22_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6",-96.163228,15.728964,"17","2022-06-03",NA,NA,NA,"G2.Cerambycidae",3
"2007",317,3,"Huat_NHMUK015580217-22","Huat_NHMUK015580217-22_thumbnail","Highly disturbed tropical dry forest","Huat03","Cacaluta3","-96.162669","15.730978","10","2022-06-20",6,"3","73","23",NA,NA,NA,NA,NA,"Huat_NHMUK015580261-22_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6",-96.163228,15.728964,"17","2022-06-03",NA,NA,NA,"G3.Curculionidae",0
"2008",317,3,"Huat_NHMUK015580217-22","Huat_NHMUK015580217-22_thumbnail","Highly disturbed tropical dry forest","Huat03","Cacaluta3","-96.162669","15.730978","10","2022-06-20",6,"3","73","23",NA,NA,NA,NA,NA,"Huat_NHMUK015580261-22_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6",-96.163228,15.728964,"17","2022-06-03",NA,NA,NA,"G4.Scarabaeidae",1
"2009",317,3,"Huat_NHMUK015580217-22","Huat_NHMUK015580217-22_thumbnail","Highly disturbed tropical dry forest","Huat03","Cacaluta3","-96.162669","15.730978","10","2022-06-20",6,"3","73","23",NA,NA,NA,NA,NA,"Huat_NHMUK015580261-22_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6",-96.163228,15.728964,"17","2022-06-03",NA,NA,NA,"G5.Lampyridae",0
"2010",317,3,"Huat_NHMUK015580217-22","Huat_NHMUK015580217-22_thumbnail","Highly disturbed tropical dry forest","Huat03","Cacaluta3","-96.162669","15.730978","10","2022-06-20",6,"3","73","23",NA,NA,NA,NA,NA,"Huat_NHMUK015580261-22_thumbnail","Highly disturbed tropical dry forest","Huat06","Cacaluta6",-96.163228,15.728964,"17","2022-06-03",NA,NA,NA,"Total.Individuals",8
