Flickr Order,Ensemble,project_sample_id,image_id,G5 Lampyridae,MS1,MS2,MS 3,MS 4,MS 5,MS 6,MS7,MS8,MS9,Habitat,PlotID,Locality,Longitude,Latitude,Elevation,Date,Month,total_individuals
492,3,Huat_NHMUK015580216-06,huat_nhmuk015580216-06_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,02/06/2022,6,8
493,3,Huat_NHMUK015580216-07,huat_nhmuk015580216-07_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,02/06/2022,6,28
494,3,Huat_NHMUK015580216-08,huat_nhmuk015580216-08_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,02/06/2022,6,12
495,3,Huat_NHMUK015580216-09,huat_nhmuk015580216-09_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,02/06/2022,6,9
496,3,Huat_NHMUK015580216-10,huat_nhmuk015580216-10_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,02/06/2022,6,2
497,3,Huat_NHMUK015580216-11,huat_nhmuk015580216-11_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,02/06/2022,6,9
498,3,Huat_NHMUK015580216-12,huat_nhmuk015580216-12_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,02/06/2022,6,11
499,3,Huat_NHMUK015580216-13,huat_nhmuk015580216-13_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,02/06/2022,6,7
500,3,Huat_NHMUK015580216-14,huat_nhmuk015580216-14_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,02/06/2022,6,5
501,3,Huat_NHMUK015580217-01,huat_nhmuk015580217-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,24
502,3,Huat_NHMUK015580217-02,huat_nhmuk015580217-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,22
503,3,Huat_NHMUK015580217-03,huat_nhmuk015580217-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,26
504,3,Huat_NHMUK015580217-04,huat_nhmuk015580217-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,31
505,3,Huat_NHMUK015580217-05,huat_nhmuk015580217-05_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,25
506,3,Huat_NHMUK015580217-06,huat_nhmuk015580217-06_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,15
507,3,Huat_NHMUK015580217-07,huat_nhmuk015580217-07_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,7
508,3,Huat_NHMUK015580217-08,huat_nhmuk015580217-08_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,10
509,3,Huat_NHMUK015580217-09,huat_nhmuk015580217-09_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,6
510,3,Huat_NHMUK015580217-10,huat_nhmuk015580217-10_thumbnail,3,0,3,0,0,0,0,0,0,0,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,6
511,3,Huat_NHMUK015580217-11,huat_nhmuk015580217-11_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,6
512,3,Huat_NHMUK015580217-12,huat_nhmuk015580217-12_thumbnail,3,0,0,3,0,0,0,0,0,0,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,8
513,3,Huat_NHMUK015580217-13,huat_nhmuk015580217-13_thumbnail,1,0,1,0,0,0,0,0,0,0,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,13
514,3,Huat_NHMUK015580217-14,huat_nhmuk015580217-14_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,19
515,3,Huat_NHMUK015580217-15,huat_nhmuk015580217-15_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,24
516,3,Huat_NHMUK015580217-16,huat_nhmuk015580217-16_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,25
517,3,Huat_NHMUK015580217-17,huat_nhmuk015580217-17_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,6
518,3,Huat_NHMUK015580217-18,huat_nhmuk015580217-18_thumbnail,1,0,0,0,1,0,0,0,0,0,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,8
519,3,Huat_NHMUK015580217-19,huat_nhmuk015580217-19_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,8
520,3,Huat_NHMUK015580217-20,huat_nhmuk015580217-20_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,8
316,3,Huat_NHMUK015580217-21,Huat_NHMUK015580217-21_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,11,4
317,3,Huat_NHMUK015580217-22,Huat_NHMUK015580217-22_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,8
318,3,Huat_NHMUK015580217-23,Huat_NHMUK015580217-23_thumbnail,1,0,1,0,0,0,0,0,0,0,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,12
319,3,Huat_NHMUK015580217-24,Huat_NHMUK015580217-24_thumbnail,2,0,2,0,0,0,0,0,0,0,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,20/06/2022,6,12
652,3,Huat_NHMUK015580218-02,huax02 20-06-22-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,11
653,3,Huat_NHMUK015580218-03,huax02 20-06-22-03_thumbnail,2,0,2,0,0,0,0,0,0,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,22
654,3,Huat_NHMUK015580218-04,huax02 20-06-22-04_thumbnail,2,0,2,0,0,0,0,0,0,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,10
464,3,Huat_NHMUK015580218-05,Huax02 20-06-22B-05_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,18
465,3,Huat_NHMUK015580218-06,Huax02 20-06-22B-06_thumbnail,1,0,0,0,0,0,0,0,0,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,38
466,3,Huat_NHMUK015580218-08,Huax02 20-06-22B-08Redo_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,3
467,3,Huat_NHMUK015580218-09,Huax02 20-06-22B-09_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,15
468,3,Huat_NHMUK015580218-10,Huax02 20-06-22B-10_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,9
655,3,Huat_NHMUK015580218-11,Huat_NHMUK015580218-11_thumbnail,2,2,0,0,0,0,0,0,0,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,12
320,3,Huat_NHMUK015580218-12,Huat_NHMUK015580218-12_thumbnail,2,1,0,0,0,0,0,0,0,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,18
321,3,Huat_NHMUK015580218-13,Huat_NHMUK015580218-13_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,30
521,3,Huat_NHMUK015580218-14,huat_nhmuk015580218-14_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,21
522,3,Huat_NHMUK015580218-15,huat_nhmuk015580218-15_thumbnail,1,0,1,0,0,0,0,0,0,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,30
523,3,Huat_NHMUK015580218-16,huat_nhmuk015580218-16_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,16
524,3,Huat_NHMUK015580218-17,huat_nhmuk015580218-17c_thumbnail,3,0,0,0,0,3,0,0,0,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,9
525,3,Huat_NHMUK015580218-18,huat_nhmuk015580218-18c_thumbnail,1,0,1,0,0,0,0,0,0,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,11
526,3,Huat_NHMUK015580218-19,huat_nhmuk015580218-19c_thumbnail,3,1,2,0,0,0,0,0,0,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,10
527,3,Huat_NHMUK015580218-20,huat_nhmuk015580218-20c_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,7
528,3,Huat_NHMUK015580218-21,huat_nhmuk015580218-21c_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,8
529,3,Huat_NHMUK015580218-22,huat_nhmuk015580218-22c_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,5
530,3,Huat_NHMUK015580218-23,huat_nhmuk015580218-23c_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,4
531,3,Huat_NHMUK015580218-24,huat_nhmuk015580218-24c_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,1
532,3,Huat_NHMUK015580218-25,huat_nhmuk015580218-25_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,4
533,3,Huat_NHMUK015580218-26,huat_nhmuk015580218-26_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,10
534,3,Huat_NHMUK015580218-27,huat_nhmuk015580218-27_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,10
535,3,Huat_NHMUK015580218-28,huat_nhmuk015580218-28_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,2
536,3,Huat_NHMUK015580218-29,huat_nhmuk015580218-29_thumbnail,1,0,0,0,0,1,0,0,0,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,10
322,3,Huat_NHMUK015580218-30,Huat_NHMUK015580218-30_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,31
323,3,Huat_NHMUK015580218-31,Huat_NHMUK015580218-31_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,15
324,3,Huat_NHMUK015580218-32,Huat_NHMUK015580218-32_thumbnail,1,0,0,0,0,0,0,0,0,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,19
325,3,Huat_NHMUK015580218-33,Huat_NHMUK015580218-33_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,2
300,2,Huat_NHMUK015580218-34,Huat_NHMUK015580218-34_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,2,52
773,3,Huat_NHMUK015580218-35,Huat_NHMUK015580218-35_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,20/06/2022,6,1
537,3,Huat_NHMUK015580219-01,huat_nhmuk015580219-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/06/2022,6,7
538,3,Huat_NHMUK015580219-02,huat_nhmuk015580219-02_thumbnail,3,0,3,0,0,0,0,0,0,0,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/06/2022,6,11
539,3,Huat_NHMUK015580219-03,huat_nhmuk015580219-03_thumbnail,5,0,5,0,0,0,0,0,0,0,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/06/2022,6,9
540,3,Huat_NHMUK015580219-04,huat_nhmuk015580219-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/06/2022,6,5
541,3,Huat_NHMUK015580219-05,huat_nhmuk015580219-05_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/06/2022,6,11
542,3,Huat_NHMUK015580219-06,huat_nhmuk015580219-06_thumbnail,5,0,4,0,0,0,1,0,0,0,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/06/2022,6,13
543,3,Huat_NHMUK015580219-07,huat_nhmuk015580219-07_thumbnail,7,1,6,0,0,0,0,0,0,0,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/06/2022,6,14
544,3,Huat_NHMUK015580219-08,huat_nhmuk015580219-08_thumbnail,3,1,2,0,0,0,0,0,0,0,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/06/2022,6,12
545,3,Huat_NHMUK015580219-09,huat_nhmuk015580219-09_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/06/2022,6,2
546,3,Huat_NHMUK015580219-10,huat_nhmuk015580219-10 (b)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/06/2022,6,4
547,3,Huat_NHMUK015580219-11,huat_nhmuk015580219-11 (B)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/06/2022,6,4
548,3,Huat_NHMUK015580219-12,huat_nhmuk015580219-12 (B)_thumbnail,2,0,2,0,0,0,0,0,0,0,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/06/2022,6,7
549,3,Huat_NHMUK015580219-13,huat_nhmuk015580219-13 (B)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/06/2022,6,7
550,3,Huat_NHMUK015580219-14,huat_nhmuk015580219-14 (B)_thumbnail,1,0,1,0,0,0,0,0,0,0,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/06/2022,6,4
551,3,Huat_NHMUK015580219-15,huat_nhmuk015580219-15 (C)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/06/2022,6,12
552,3,Huat_NHMUK015580219-16,huat_nhmuk015580219-16 (C)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/06/2022,6,12
304,2,Huat_NHMUK015580219-17,Huat_NHMUK015580219-17_thumbnail,13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/06/2022,6,43
303,2,Huat_NHMUK015580219-18,Huat_NHMUK015580219-18_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/06/2022,6,67
302,2,Huat_NHMUK015580219-19,Huat_NHMUK015580219-19_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,03/06/2022,7,93
553,3,Huat_NHMUK015580220-01,huat_nhmuk015580220-01_thumbnail,5,0,0,0,5,0,0,0,0,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,02/08/2022,8,10
554,3,Huat_NHMUK015580220-02,huat_nhmuk015580220-02_thumbnail,2,0,0,0,4,0,0,0,0,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,02/08/2022,8,10
555,3,Huat_NHMUK015580220-03,huat_nhmuk015580220-03_thumbnail,1,0,0,0,1,0,0,0,0,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,02/08/2022,8,25
556,3,Huat_NHMUK015580220-05,huat_nhmuk015580220-05_thumbnail,1,0,0,0,1,0,0,0,0,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,02/08/2022,8,20
557,3,Huat_NHMUK015580220-06,huat_nhmuk015580220-06_thumbnail,1,0,0,0,1,0,0,0,0,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,02/08/2022,8,18
558,3,Huat_NHMUK015580220-07,huat_nhmuk015580220-07_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,02/08/2022,8,10
559,3,Huat_NHMUK015580220-08,huat_nhmuk015580220-08_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,02/08/2022,8,9
560,3,Huat_NHMUK015580220-09,huat_nhmuk015580220-09_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,02/08/2022,8,11
561,3,Huat_NHMUK015580220-10,huat_nhmuk015580220-10_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,02/08/2022,8,2
562,3,Huat_NHMUK015580221-01,huat_nhmuk015580221-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,02/08/2022,8,8
563,3,Huat_NHMUK015580222-01,huat_nhmuk015580222-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,02/06/2022,6,40
326,3,Huat_NHMUK015580222-02,Huat_NHMUK015580222-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,02/06/2022,6,30
327,3,Huat_NHMUK015580222-03,Huat_NHMUK015580222-03_thumbnail,2,0,2,0,0,0,0,0,0,0,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,02/06/2022,6,14
328,3,Huat_NHMUK015580222-04,Huat_NHMUK015580222-04_thumbnail,1,0,1,0,0,0,0,0,0,0,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,02/06/2022,6,16
329,3,Huat_NHMUK015580222-05,Huat_NHMUK015580222-05_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,02/06/2022,6,13
330,3,Huat_NHMUK015580222-06,Huat_NHMUK015580222-06_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,02/06/2022,6,15
331,3,Huat_NHMUK015580222-07,Huat_NHMUK015580222-07_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,02/06/2022,6,11
332,3,Huat_NHMUK015580222-08,Huat_NHMUK015580222-08_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,02/06/2022,6,21
564,3,Huat_NHMUK015580222-09,huat_nhmuk015580222-09_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,02/06/2022,6,9
565,3,Huat_NHMUK015580222-10,huat_nhmuk015580222-10_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,02/06/2022,6,18
566,3,Huat_NHMUK015580222-11,huat_nhmuk015580222-11_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,02/06/2022,6,24
567,3,Huat_NHMUK015580222-12,huat_nhmuk015580222-12_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,02/06/2022,6,28
568,3,Huat_NHMUK015580222-13,huat_nhmuk015580222-13_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,02/06/2022,6,31
657,3,Huat_NHMUK015580222-13,huat_nhmuk015580222-13_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,02/06/2022,6,31
569,3,Huat_NHMUK015580222-14,huat_nhmuk015580222-14_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,02/06/2022,6,35
570,3,Huat_NHMUK015580222-15,huat_nhmuk015580222-15_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,02/06/2022,6,31
